"Call_Center_Region","Customer_Balance","Customer_Name","Customer_Segment","Customer_State","Discount","Employee_Dept","Employee_Name","Employee_Salary","Employee_Yrs_Exp","Fill_Time","Gross_Profit","Item_Count","Manager_Name","Market_Segment","Order_Date","Order_Day","Order_ID","Order_Month","Order_Priority","Order_Quantity","Order_Quarter","Order_Status","Order_Year","PID","Price","Prod_TypeB","Prod_TypeC","Prod_TypeD","Prod_TypeE","Product_Base_Margin","Product_Container","Product_ID","Product_In_Stock","Product_Name","Receive_Time","Received_Date","Sales_Total","Ship_Charge","Ship_Date","Ship_Handle_Cost","Ship_Mode","Ship_Priority","Ship_Promo","Supplier_Balance","Supplier_Name","Supplier_Region","Supplier_State","Tax_Rate","Total_Cycle_Time","birst_constant_one","row"
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.02","1086","Dunlap, Laura","41558.0000","1","0","-100.67","1","Lambda Sigma","SMALL BUSINESS","2000-02-05 00:00:00","5","19780","2","2-HIGH","45","Q1","F","2000","28424","4.2800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.4","SMALL BOX","1971","YES","Xerox 1971","2","2000-02-07 00:00:00","209.02","5.1700","2000-02-05 00:00:00","5.1700","REGULAR AIR","0","REGULAR SHIPPING","4516","Supplier_060","EAST","NEBRASKA","0.08","2","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.02","1087","Brussee, Anne","51792.0000","1","2","149.73","1","Lambda Sigma","SMALL BUSINESS","2000-07-22 00:00:00","22","36193","7","3-MEDIUM","18","Q3","O","2000","32437","16.4800","TECHNOLOGY","COMPUTER PERIPHERALS","MEDIA","DVD","0.42","SMALL PACK","598","YES","Maxell DVD-RAM Discs","4","2000-07-28 00:00:00","310.14","1.9900","2000-07-24 00:00:00","1.9900","REGULAR AIR","0","REGULAR SHIPPING","-812","Supplier_029","WEST","WASHINGTON","0.06","6","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.03","1065","Roush, Cori","45751.0000","10","1","-144.94","1","Peacock, Margaret","SMALL BUSINESS","1997-04-18 00:00:00","18","24098","4","1-URGENT","34","Q2","F","1997","2841","3.4700","OFFICE SUPPLIES","SCISSORS, RULERS AND TRIMMERS","LETTER OPENERS","LETTER OPENERS","0.8","WRAP BAG","277","YES","Acco Side-Punched Conventional Columnar Pads","2","1997-04-21 00:00:00","119.44","5.0000","1997-04-19 00:00:00","5.0000","REGULAR AIR","0","REGULAR SHIPPING","586","Supplier_059","WEST","COLORADO","0","3","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.03","1070","Rudey, Kathryn","97451.0000","10","1","82.3","1","MacCallum, Joan","SMALL BUSINESS","1998-03-30 00:00:00","30","40832","3","2-HIGH","22","Q1","F","1998","11233","20.2400","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.49","SMALL PACK","121","YES","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","2","1998-04-02 00:00:00","447.23","6.6700","1998-03-31 00:00:00","6.6700","REGULAR AIR","0","REGULAR SHIPPING","-966","Supplier_022","CENTRAL","TEXAS","0.02","3","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.03","1077","Jon Gustin","87301.0000","1","2","185.27","1","Michael J. Jacobs","SMALL BUSINESS","1997-01-16 00:00:00","16","24864","1","1-URGENT","35","Q1","F","1997","461","9.4900","OFFICE SUPPLIES","PAPER","WRITINGS PADS","MEMO SLIPS","0.38","WRAP BAG","186","YES","TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack","3","1997-01-21 00:00:00","344.74","0.0000","1997-01-18 00:00:00","0.9500","REGULAR AIR","0","FREE SHIPPING","6116","Supplier_039","EAST","NEBRASKA","0.07","5","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.03","1081","Bowman, Suzanne","65523.0000","1","0","32.29","1","Bob Pennefather","SMALL BUSINESS","1997-02-26 00:00:00","26","25637","2","4-NOT SPECIFIED","11","Q1","F","1997","1495","20.2400","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.46","SMALL PACK","1214","YES","DAX Metal Frame, Desktop, Stepped-Edge","2","1997-02-28 00:00:00","233.59","8.9900","1997-02-26 00:00:00","8.9900","REGULAR AIR","0","REGULAR SHIPPING","309","Supplier_015","EAST","NEBRASKA","0.04","2","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.03","1081","Bowman, Suzanne","65523.0000","1","0","183.69","1","Bob Pennefather","SMALL BUSINESS","1997-02-26 00:00:00","26","25637","2","4-NOT SPECIFIED","16","Q1","F","1997","1498","20.7800","TECHNOLOGY","COMPUTER PERIPHERALS","MEDIA","CD-R MEDIA","0.41","SMALL PACK","562","YES","80 Minute CD-R Spindle, 50/Pack - Staples","1","1997-02-27 00:00:00","351.85","9.9900","1997-02-26 00:00:00","1.9900","EXPRESS AIR","0","FREE SHIPPING","5742","Supplier_063","WEST","ARIZONA","0.06","1","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.04","1065","Roush, Cori","45751.0000","10","0","-24.24","1","Peacock, Margaret","SMALL BUSINESS","1997-04-18 00:00:00","18","24098","4","1-URGENT","5","Q2","F","1997","2840","76.9800","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","TASK CHAIRS","0.74","JUMBO DRUM","1044","YES","Global Deluxe Steno Chair","6","1997-04-24 00:00:00","410.59","30.0000","1997-04-18 00:00:00","30.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","2944","Supplier_045","EAST","MARYLAND","0.03","6","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.04","1074","David & Kitt Barkley","86840.0000","1","1","53.24","1","Suzanne Lafrenière","SMALL BUSINESS","1998-05-06 00:00:00","6","41637","5","4-NOT SPECIFIED","7","Q2","F","1998","12078","18.8400","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.43","WRAP BAG","1222","YES","Flat Face Poster Frame","2","1998-05-09 00:00:00","135.29","3.6200","1998-05-07 00:00:00","3.6200","REGULAR AIR","0","REGULAR SHIPPING","237","Supplier_034","EAST","NEW YORK","0.04","3","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.04","1077","Jon Gustin","87301.0000","1","1","-0.93","1","Michael J. Jacobs","SMALL BUSINESS","1997-01-16 00:00:00","16","24864","1","1-URGENT","10","Q1","F","1997","459","2.0800","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","ROUND RING BINDERS","ROUND RING BINDERS","0.36","SMALL BOX","1597","YES","Economy Binders","4","1997-01-21 00:00:00","21.46","1.4900","1997-01-17 00:00:00","1.4900","REGULAR AIR","0","REGULAR SHIPPING","1044","Supplier_078","WEST","ARIZONA","0","5","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.04","1086","Dunlap, Laura","41558.0000","1","2","637.63","1","Lambda Sigma","SMALL BUSINESS","2000-02-05 00:00:00","5","19780","2","2-HIGH","49","Q1","F","2000","28426","230.9800","FURNITURE","TABLES","MEETING ROOM TABLES","MEETING ROOM TABLES","0.77","JUMBO BOX","1332","YES","Bush® Cubix Conference Tables, Fully Assembled","8","2000-02-15 00:00:00","11007.73","33.7800","2000-02-07 00:00:00","33.7800","DELIVERY TRUCK","0","REGULAR SHIPPING","5302","Supplier_009","EAST","NEW YORK","0.01","10","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1065","Roush, Cori","45751.0000","10","2","-5.21","1","Peacock, Margaret","SMALL BUSINESS","1997-04-18 00:00:00","18","24098","4","1-URGENT","10","Q2","F","1997","2842","7.6400","OFFICE SUPPLIES","PAPER","WRITINGS PADS","MEMO SLIPS","0.36","WRAP BAG","185","YES","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","3","1997-04-23 00:00:00","80.59","5.8300","1997-04-20 00:00:00","5.8300","REGULAR AIR","0","REGULAR SHIPPING","2512","Supplier_038","CENTRAL","TEXAS","0.03","5","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1065","Roush, Cori","45751.0000","10","1","64.12","1","Peacock, Margaret","SMALL BUSINESS","1997-04-18 00:00:00","18","24098","4","1-URGENT","42","Q2","F","1997","2845","4.8200","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","ROUND RING BINDERS","ROUND RING BINDERS","0.36","SMALL BOX","1604","YES","Tuff Stuff??? Recycled Round Ring Binders","3","1997-04-22 00:00:00","199.58","1.4900","1997-04-19 00:00:00","1.4900","REGULAR AIR","0","REGULAR SHIPPING","-892","Supplier_028","CENTRAL","ILLINOIS","0.03","4","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1071","Francis, Jane","44394.0000","1","0","635.87","1","MacCallum, Joan","SMALL BUSINESS","2000-11-17 00:00:00","17","16993","11","3-MEDIUM","8","Q4","O","2000","35352","205.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","MOTOROLA","0.59","SMALL BOX","917","YES","V70","3","2000-11-20 00:00:00","1628.14","0.0000","2000-11-17 00:00:00","2.5000","REGULAR AIR","0","FREE SHIPPING","1883","Supplier_086","CENTRAL","OHIO","0.04","3","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1077","Jon Gustin","87301.0000","1","2","13.01","1","Michael J. Jacobs","SMALL BUSINESS","1997-01-16 00:00:00","16","24864","1","1-URGENT","41","Q1","F","1997","462","13.9800","OFFICE SUPPLIES","SCISSORS, RULERS AND TRIMMERS","SCISSORS","SCISSORS","0.59","SMALL PACK","292","YES","Fiskars® Spring-Action Scissors","4","1997-01-22 00:00:00","582.84","5.6500","1997-01-18 00:00:00","5.6500","REGULAR AIR","0","REGULAR SHIPPING","531","Supplier_020","WEST","IDAHO","0.06","6","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1077","Jon Gustin","87301.0000","1","2","-13.68","1","Michael J. Jacobs","SMALL BUSINESS","1997-01-16 00:00:00","16","24864","1","1-URGENT","3","Q1","F","1997","464","70.9800","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","TASK CHAIRS","0.78","JUMBO DRUM","1057","YES","Novimex High-Tech Fabric Mesh Task Chair","10","1997-01-28 00:00:00","242.41","30.0000","1997-01-18 00:00:00","30.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","92","Supplier_058","WEST","UTAH","0.05","12","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1079","Dawson, Anne","52084.0000","1","7","0.65","1","Michael J. Jacobs","SMALL BUSINESS","2000-02-18 00:00:00","18","34437","2","5-LOW","1","Q1","F","2000","28802","1.6800","OFFICE SUPPLIES","PENS & ART SUPPLIES","ART SUPPLIES","CHALK","0.6","WRAP BAG","308","YES","Newell 308","10","2000-03-06 00:00:00","2.36","0.7000","2000-02-25 00:00:00","0.7000","REGULAR AIR","0","REGULAR SHIPPING","-964","Supplier_065","EAST","DELAWARE","0.04","17","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1081","Bowman, Suzanne","65523.0000","1","0","70.76","1","Bob Pennefather","SMALL BUSINESS","1997-02-26 00:00:00","26","25637","2","4-NOT SPECIFIED","22","Q1","F","1997","1493","32.4800","FURNITURE","OFFICE FURNISHINGS","CLOCKS","CLOCKS","0.52","SMALL BOX","1152","YES","Seth Thomas 16"" Steel Case Clock","1","1997-02-27 00:00:00","700.61","14.9900","1997-02-26 00:00:00","11.7400","EXPRESS AIR","0","REGULAR SHIPPING","1638","Supplier_089","EAST","MARYLAND","0.01","1","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1081","Bowman, Suzanne","65523.0000","1","1","-101.06","1","Bob Pennefather","SMALL BUSINESS","1997-02-26 00:00:00","26","25637","2","4-NOT SPECIFIED","36","Q1","F","1997","1496","6.4800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.37","SMALL BOX","223","YES","Xerox 223","3","1997-03-02 00:00:00","239.77","7.0700","1997-02-27 00:00:00","7.0700","REGULAR AIR","0","REGULAR SHIPPING","1044","Supplier_078","WEST","ARIZONA","0.05","4","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1082","Alpha Delta","49315.0000","3","3","78.3","1","Bob Pennefather","SMALL BUSINESS","1997-02-24 00:00:00","24","35392","2","2-HIGH","19","Q1","F","1997","1432","10.1400","OFFICE SUPPLIES","PAPER","WRITINGS PADS","STENO BOOKS","0.36","WRAP BAG","1877","YES","Staples Wirebound Steno Books, 6"" x 9"", 12/Pack","5","1997-03-04 00:00:00","190.79","2.2700","1997-02-27 00:00:00","2.2700","REGULAR AIR","0","REGULAR SHIPPING","1044","Supplier_078","WEST","ARIZONA","0.03","8","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1082","Dore, Sarah","73336.0000","3","1","7.38","1","Bob Pennefather","SMALL BUSINESS","1999-06-21 00:00:00","21","1029","6","2-HIGH","5","Q2","F","1999","22906","2.8900","OFFICE SUPPLIES","LABELS","STANDARD LABELS","STANDARD LABELS","0.38","SMALL BOX","1668","YES","*Staples* Packaging Labels","3","1999-06-25 00:00:00","15.32","0.4900","1999-06-22 00:00:00","0.4900","REGULAR AIR","0","REGULAR SHIPPING","3892","Supplier_010","EAST","ALABAMA","0.08","4","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1087","Brussee, Anne","51792.0000","1","1","-153.77","1","Lambda Sigma","SMALL BUSINESS","2000-07-22 00:00:00","22","36193","7","3-MEDIUM","21","Q3","O","2000","32438","15.2800","FURNITURE","OFFICE FURNISHINGS","CLOCKS","CLOCKS","0.51","SMALL BOX","1147","YES","Linden 10"" Round Wall Clock, Black","4","2000-07-27 00:00:00","322.78","14.9000","2000-07-23 00:00:00","14.9000","REGULAR AIR","0","REGULAR SHIPPING","5631","Supplier_048","EAST","SOUTH CAROLINA","0.01","5","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1087","Brussee, Anne","51792.0000","1","1","26.31","1","Lambda Sigma","SMALL BUSINESS","2000-07-22 00:00:00","22","36193","7","3-MEDIUM","27","Q3","O","2000","32439","130.9800","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","TASK CHAIRS","0.76","JUMBO DRUM","1062","YES","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","6","2000-07-29 00:00:00","3524.02","30.0000","2000-07-23 00:00:00","30.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","8564","Supplier_033","EAST","CONNECTICUT","0.04","7","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.05","1087","Hutcherson, Melanie","76632.0000","2","0","43.19","1","Lambda Sigma","SMALL BUSINESS","1998-12-30 00:00:00","30","27521","12","5-LOW","24","Q4","F","1998","18361","3.6900","OFFICE SUPPLIES","LABELS","STANDARD LABELS","STANDARD LABELS","0.38","SMALL BOX","517","YES","Avery 517","-2","1998-12-28 00:00:00","88.84","0.5000","1998-12-30 00:00:00","0.5000","REGULAR AIR","0","REGULAR SHIPPING","1044","Supplier_078","WEST","ARIZONA","0.05","-2","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.06","1065","Holman, Angie","79043.0000","9","0","1676.01","1","Peacock, Margaret","SMALL BUSINESS","1999-09-26 00:00:00","26","16133","9","1-URGENT","16","Q3","F","1999","25364","200.9700","TECHNOLOGY","OFFICE MACHINES","PRINTERS","INKJET PRINTERS","0.36","JUMBO DRUM","731","YES","Hewlett-Packard Deskjet 6122 Color Inkjet Printer","6","1999-10-02 00:00:00","3083.04","0.0000","1999-09-26 00:00:00","15.5900","DELIVERY TRUCK","0","FREE SHIPPING","-892","Supplier_028","CENTRAL","ILLINOIS","0.02","6","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.06","1071","Francis, Jane","44394.0000","1","1","-43.42","1","MacCallum, Joan","SMALL BUSINESS","2000-11-17 00:00:00","17","16993","11","3-MEDIUM","3","Q4","O","2000","35347","60.8900","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","EXECUTIVE CHAIRS","0.6","JUMBO DRUM","1082","YES","Global Value Mid-Back Manager's Chair, Gray","6","2000-11-24 00:00:00","234.78","56.2000","2000-11-18 00:00:00","56.2000","DELIVERY TRUCK","0","REGULAR SHIPPING","1468","Supplier_083","EAST","SOUTH CAROLINA","0.04","7","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.06","1074","David & Kitt Barkley","86840.0000","1","2","-4.06","1","Suzanne Lafrenière","SMALL BUSINESS","1998-05-06 00:00:00","6","41637","5","4-NOT SPECIFIED","42","Q2","F","1998","12074","13.9800","OFFICE SUPPLIES","SCISSORS, RULERS AND TRIMMERS","SCISSORS","SCISSORS","0.59","SMALL PACK","292","YES","Fiskars® Spring-Action Scissors","4","1998-05-12 00:00:00","579.66","5.6500","1998-05-08 00:00:00","5.6500","REGULAR AIR","0","REGULAR SHIPPING","369","Supplier_093","WEST","UTAH","0.04","6","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.06","1079","Dawson, Anne","52084.0000","1","7","673.4","1","Michael J. Jacobs","SMALL BUSINESS","2000-02-18 00:00:00","18","34437","2","5-LOW","9","Q1","F","2000","28803","200.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","NOKIA","0.57","SMALL BOX","943","NO","6160i","10","2000-03-06 00:00:00","1785.39","0.0000","2000-02-25 00:00:00","8.9900","REGULAR AIR","0","FREE SHIPPING","3580","Supplier_046","EAST","ALABAMA","0.05","17","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.07","1065","Holman, Angie","79043.0000","9","2","5.76","1","Peacock, Margaret","SMALL BUSINESS","1999-09-26 00:00:00","26","16133","9","1-URGENT","1","Q3","F","1999","25362","14.8900","FURNITURE","OFFICE FURNISHINGS","DESK LAMPS","CLAMP ON LAMPS","0.58","LARGE BOX","1125","YES","Tensor Computer Mounted Lamp","5","1999-10-03 00:00:00","27.96","13.5600","1999-09-28 00:00:00","13.5600","REGULAR AIR","0","REGULAR SHIPPING","9203","Supplier_062","CENTRAL","OHIO","0.04","7","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.07","1069","Johler, Betty","25551.0000","1","7","-66.74","1","MacCallum, Joan","SMALL BUSINESS","2002-08-31 00:00:00","31","16708","8","5-LOW","38","Q3","O","2002","51755","6.4800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.37","SMALL BOX","1976","YES","Xerox 1976","11","2002-09-18 00:00:00","248.57","14.9900","2002-09-07 00:00:00","5.9000","EXPRESS AIR","0","REGULAR SHIPPING","4187","Supplier_077","EAST","CONNECTICUT","0.02","18","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.07","1070","Rudey, Kathryn","97451.0000","10","1","22.77","1","MacCallum, Joan","SMALL BUSINESS","1998-03-30 00:00:00","30","40832","3","2-HIGH","21","Q1","F","1998","11234","15.5800","OFFICE SUPPLIES","STORAGE & ORGANIZATION","PORTABLE STORAGE","PORTABLE STORAGE","0.6","SMALL BOX","418","YES","Personal File Boxes with Fold-Down Carry Handle","1","1998-04-01 00:00:00","337.52","14.9900","1998-03-31 00:00:00","5.6400","EXPRESS AIR","0","REGULAR SHIPPING","1366","Supplier_006","EAST","SOUTH CAROLINA","0.06","2","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.07","1071","Francis, Jane","44394.0000","1","2","1107.18","1","MacCallum, Joan","SMALL BUSINESS","2000-11-17 00:00:00","17","16993","11","3-MEDIUM","24","Q4","O","2000","35348","328.1400","OFFICE SUPPLIES","APPLIANCES","REFRIGERATORS","REFRIGERATORS","0.57","JUMBO DRUM","1395","YES","Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black","7","2000-11-26 00:00:00","7781.34","91.0500","2000-11-19 00:00:00","91.0500","DELIVERY TRUCK","0","REGULAR SHIPPING","3892","Supplier_010","EAST","ALABAMA","0.05","9","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.08","1065","Holman, Angie","79043.0000","9","2","3539.31","1","Peacock, Margaret","SMALL BUSINESS","1999-09-26 00:00:00","26","16133","9","1-URGENT","15","Q3","F","1999","25361","880.9800","FURNITURE","BOOKCASES","WOODEN BOOKCASES","WOODEN BOOKCASES","0.62","JUMBO BOX","1031","YES","Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish","10","1999-10-08 00:00:00","12400.67","0.0000","1999-09-28 00:00:00","44.5500","DELIVERY TRUCK","0","FREE SHIPPING","3556","Supplier_032","EAST","FLORIDA","0.02","12","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.08","1065","Holman, Angie","79043.0000","9","2","1060.62","1","Peacock, Margaret","SMALL BUSINESS","1999-09-26 00:00:00","26","16133","9","1-URGENT","16","Q3","F","1999","25363","140.9900","TECHNOLOGY","OFFICE MACHINES","CALCULATORS","PRINTING CALCULATORS","0.37","MEDIUM BOX","707","YES","Canon MP100DHII Printing Calculator","3","1999-10-01 00:00:00","2119.12","22.9900","1999-09-28 00:00:00","13.9900","EXPRESS AIR","0","FREE SHIPPING","-290","Supplier_040","EAST","DELAWARE","0.01","5","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.08","1065","Holman, Angie","79043.0000","9","0","6.44","1","Peacock, Margaret","SMALL BUSINESS","1999-09-26 00:00:00","26","16133","9","1-URGENT","4","Q3","F","1999","25365","14.9800","FURNITURE","OFFICE FURNISHINGS","LIGHTING","LIGHT BULBS","0.39","SMALL PACK","1227","YES","GE 4 Foot Flourescent Tube, 40 Watt","2","1999-09-28 00:00:00","65.77","8.9900","1999-09-26 00:00:00","8.9900","REGULAR AIR","0","REGULAR SHIPPING","4033","Supplier_002","WEST","ARIZONA","0.03","2","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.08","1065","Roush, Cori","45751.0000","10","1","1971.2","1","Peacock, Margaret","SMALL BUSINESS","1997-04-18 00:00:00","18","24098","4","1-URGENT","27","Q2","F","1997","2844","205.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","NOKIA","0.59","SMALL BOX","960","YES","Phone 918","1","1997-04-20 00:00:00","5387.62","14.9900","1997-04-19 00:00:00","5.0000","EXPRESS AIR","0","FREE SHIPPING","6097","Supplier_061","EAST","NEBRASKA","0.05","2","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.08","1074","David & Kitt Barkley","86840.0000","1","2","-37.78","1","Suzanne Lafrenière","SMALL BUSINESS","1998-05-06 00:00:00","6","41637","5","4-NOT SPECIFIED","15","Q2","F","1998","12075","13.4300","OFFICE SUPPLIES","STORAGE & ORGANIZATION","PORTABLE STORAGE","PORTABLE STORAGE","0.6","SMALL BOX","402","YES","Fellowes Desktop Hanging File Manager","4","1998-05-12 00:00:00","198.59","7.7000","1998-05-08 00:00:00","7.7000","REGULAR AIR","0","REGULAR SHIPPING","6202","Supplier_090","WEST","NEW MEXICO","0.03","6","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.08","1081","Bowman, Suzanne","65523.0000","1","1","-227.03","1","Bob Pennefather","SMALL BUSINESS","1997-02-26 00:00:00","26","25637","2","4-NOT SPECIFIED","37","Q1","F","1997","1497","13.5800","OFFICE SUPPLIES","STORAGE & ORGANIZATION","PLASTIC STORAGE","PLASTIC STORAGE","0.84","SMALL BOX","373","YES","Rogers® Jumbo File, Granite","2","1997-03-01 00:00:00","507.69","8.4500","1997-02-27 00:00:00","8.4500","REGULAR AIR","0","REGULAR SHIPPING","4033","Supplier_002","WEST","ARIZONA","0.08","3","",""
"EAST","-723","Laura Armstrong","SMALL BUSINESS","ALABAMA","0.08","1086","Dunlap, Laura","41558.0000","1","2","-151.43","1","Lambda Sigma","SMALL BUSINESS","2000-02-05 00:00:00","5","19780","2","2-HIGH","36","Q1","F","2000","28427","5.4400","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDER ACCESSORIES","BINDER ACCESSORIES","0.36","SMALL BOX","1426","YES","Wilson Jones Custom Binder Spines & Labels","4","2000-02-11 00:00:00","187.63","7.4600","2000-02-07 00:00:00","7.4600","REGULAR AIR","0","REGULAR SHIPPING","-284","Supplier_005","EAST","WASH D.C.","0","6","",""
